gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,1.6137012404433893,1,1,1,1,1,0,1,1,0,1.4885815022298807,2.4746410205368936,True,False,False,True,True,False,False
1,0,1,0,1.6137012404433893,1,1,1,1,1,0,1,1,1,0.6809481601491449,1.6781453368767267,False,False,False,True,False,True,False
0,0,1,1,0.7992939660427822,1,1,0,0,0,0,0,0,0,-1.3863273080575123,-0.4533188765818471,False,True,False,True,False,False,True
0,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,1,0,0.9451738831755587,1.8649133434019232,False,False,False,True,True,False,False
0,0,1,0,-0.1779947632379461,1,1,0,0,0,0,0,0,0,-1.303237458049206,-0.7106574204975477,False,True,True,False,False,False,True
1,1,1,0,1.5729808767233588,0,0,1,1,1,1,0,0,0,-0.6119299059800988,0.4730380743502418,False,False,False,True,True,False,False
1,0,1,1,1.4508197855632678,1,0,1,0,0,1,1,1,1,1.156222102196656,1.9363668402843321,True,False,False,True,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.1857326540996401,-0.9763620055990478,True,False,False,False,False,True,False
0,0,0,0,-0.8702409464784621,1,1,0,0,1,0,1,0,1,0.8122301231622688,-0.5702227133100638,True,False,False,False,False,True,False
1,0,1,1,-1.1960038562387048,1,0,0,1,1,0,0,0,1,-0.28621769394753876,-0.9331852864448952,False,False,False,False,False,False,True
0,0,1,0,1.1657772395230555,1,1,0,0,1,1,1,1,1,1.2808568772091153,1.8702993963025438,True,False,True,False,False,False,False
1,0,1,0,-1.0738427650786138,1,1,0,0,0,0,0,0,1,0.356897745116751,-0.8140519769996185,True,False,False,False,False,True,False
0,0,1,0,0.5549717837226001,1,1,1,0,0,0,0,0,0,-0.3875873109576722,0.07853177336710568,False,False,False,False,False,True,False
0,0,0,1,0.7178532386027215,1,0,0,0,0,0,0,0,0,0.1857326540996401,0.5525927245708786,True,False,False,True,True,False,False
1,0,0,0,1.4915401492832983,1,0,0,1,1,1,1,1,1,1.3057838322116073,2.1986058093801053,True,False,True,False,False,False,False
1,0,1,1,0.22920887396235737,1,1,1,0,1,1,1,1,1,0.6859335511496436,0.4481386166785219,False,False,False,True,False,False,False
0,0,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,1,0.3153528201125979,-0.9145769151529981,True,False,False,False,False,True,False
0,1,1,0,1.4508197855632678,1,1,0,1,0,0,0,1,1,0.8255244991635975,1.697791185571612,True,False,False,False,False,False,False
1,0,0,1,-0.30015585439803716,1,0,0,0,0,0,0,0,0,-1.461108173064988,-0.8042511266394734,False,True,False,False,False,False,True
0,1,1,0,-0.5851984004382496,1,1,0,0,0,1,1,1,0,1.1628692901973208,-0.19675292222156332,True,False,False,False,False,False,False
1,0,0,0,-1.0331224013585834,1,1,0,0,0,0,0,1,1,0.6792863631489789,-0.741406484803138,True,False,False,False,False,False,True
0,0,0,0,1.3286586944031769,0,0,1,0,1,1,1,1,0,-0.15992112193491323,0.7236661261274646,False,False,False,True,True,False,False
0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.906431613840175,False,True,True,False,False,False,True
1,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.328164413051698,-0.9964714080271831,False,False,False,False,False,False,False
1,0,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.5209328650709681,-0.8534319703385798,False,True,False,False,False,True,False
0,0,1,0,1.2879383306831464,1,1,1,0,1,1,1,1,1,0.6726391751483144,1.4138314129749765,False,False,False,True,True,False,False
1,0,0,0,-0.2594354906780068,1,1,1,1,0,0,0,0,1,0.7274784761537967,-0.032301716854264514,True,False,False,False,True,False,False
0,0,0,1,-1.1552834925186746,1,1,0,1,0,0,1,0,0,0.8255244991635975,-0.8459930366192804,True,False,False,False,False,False,True
1,0,1,0,1.5729808767233588,1,0,1,0,0,1,0,0,0,-0.3410569949530208,0.6605786704308552,False,False,False,True,False,False,False
0,0,0,0,0.6771328748826912,1,1,1,1,0,0,0,0,1,-0.16656830993557784,0.28801391282155747,False,False,False,False,True,False,False
1,0,0,0,-1.0331224013585834,1,1,0,0,0,0,0,1,1,0.7324638671542947,-0.7335481453251839,True,False,False,False,False,True,False
0,1,0,0,0.10704778280226633,1,1,1,1,1,1,1,1,1,1.5301264272340338,0.6862286436706945,True,False,True,False,False,False,False
1,1,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.18407085709947407,-0.9763840795863453,True,False,False,False,False,True,False
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,1,1,0,0.8155537171626008,-0.7524214044646523,True,False,False,False,False,True,False
1,0,1,1,-0.30015585439803716,1,0,0,0,0,0,1,1,1,0.8521132511662559,-0.04561233119473183,True,False,True,False,False,True,False
0,0,0,1,-0.7888002190384014,1,0,0,0,1,1,0,0,0,-0.37595473195650925,-0.6903935001583289,False,False,False,False,False,False,True
1,1,0,0,-0.9516816739185228,1,1,1,0,0,0,0,0,0,-0.3393951979528547,-0.789307037238982,False,False,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,1,1,0,1,1,1,1,1,0.6693155811479823,1.6702869973987724,False,False,False,True,False,False,False
1,0,1,1,-0.4223169455581282,1,1,0,0,1,1,1,1,1,0.4615909561272169,-0.2729081783983661,False,False,True,False,False,False,True
1,0,0,0,0.025607055362205634,1,0,0,1,0,1,0,0,0,0.5264010391336954,0.162986848767815,True,False,False,True,False,False,False
1,1,0,0,-0.5851984004382496,1,1,1,1,0,0,0,0,1,-0.2114368289400632,-0.5814362988572568,False,False,False,False,True,False,False
1,0,1,1,0.06632741908223598,1,1,0,0,1,0,1,1,0,0.4133988431223993,0.20832681867713482,False,False,True,False,False,False,False
0,0,0,0,-1.0738427650786138,1,1,0,1,0,0,1,0,1,0.8421424691652587,-0.7772767141617769,True,False,False,False,False,True,False
0,0,0,1,-0.3408762181180675,1,0,0,0,0,0,0,0,0,-1.4527991880641573,-0.7727515467657641,False,True,True,False,False,False,False
1,0,0,0,-0.7073594915983407,1,1,0,0,0,0,1,1,1,0.9501592741760567,-0.36963639073655447,True,False,False,False,False,True,False
1,0,0,0,1.247217966963116,1,1,0,1,0,1,1,1,0,1.3506523512160928,1.9563217248013838,True,False,False,False,False,True,False
1,1,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0.15249671409631763,-0.8919069301983383,True,False,False,False,False,True,False
0,1,1,0,1.369379058123207,1,1,0,1,1,0,1,0,1,0.20235062410130134,1.0846861883801053,False,False,True,False,False,False,False
0,0,1,0,0.3920903288424788,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.6233768747227424,False,True,False,False,True,False,False
0,1,0,0,-1.1552834925186746,1,1,1,0,0,0,0,0,1,0.5147684601325326,-0.8733427068810365,True,False,False,False,False,True,False
0,0,0,0,-0.2594354906780068,1,1,0,0,1,0,1,1,1,1.1877962451998125,0.1404051597623456,True,False,False,False,False,False,False
1,0,0,0,0.26992923768238775,1,0,0,0,1,1,0,0,0,0.5696077611380149,0.4140343063036928,True,False,True,False,False,True,False
0,0,1,0,1.5322605130033284,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.420980485190828,False,True,False,True,True,False,False
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,1,0,0,-0.3194536339508612,-0.9371586041584675,False,False,False,False,False,False,True
1,0,0,0,0.8400143297628127,1,1,0,0,0,0,1,0,0,0.6875953481498096,0.9868542766770356,True,False,False,False,False,False,False
0,0,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6567984249845842,-0.9677972985275697,False,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,0,1,1,1,1,0,1,1,0.31867641411292996,1.304785915724714,False,False,False,True,False,True,False
1,0,1,1,1.6137012404433893,0,0,1,1,1,1,1,1,1,0.001273187081200524,1.0762539252324128,False,False,False,True,True,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,-0.3094828519498643,-0.9829400538137398,False,False,False,False,False,True,False
1,0,0,0,0.6364125111626608,1,0,0,1,1,1,1,1,0,0.46989994112804756,0.6576207561329737,False,False,False,True,True,False,False
1,0,1,1,1.247217966963116,1,0,1,1,1,1,1,0,0,0.3236618051134285,1.0562990407153607,False,False,False,True,True,False,False
1,0,1,1,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3514295710540236,-0.24160726441033525,False,True,False,True,True,False,False
1,0,0,0,1.0843365120829946,1,1,0,0,1,0,0,0,0,-0.35268957395418365,0.3682970046230159,False,False,False,True,True,False,False
1,0,0,0,-0.13727439951791576,0,0,1,0,0,1,0,0,0,-0.9692162610158153,-0.5338889302181747,False,False,True,False,False,False,True
0,0,1,1,1.002895784642934,1,0,1,0,1,1,0,0,1,-0.18152448293707302,0.43813910043269816,False,False,True,False,False,False,True
0,0,0,0,-0.0965540357978854,1,1,0,1,1,1,1,1,0,1.5184938482328711,0.461405083044394,True,False,True,False,True,False,False
1,0,0,0,0.22920887396235737,1,1,1,1,1,1,0,0,0,0.1724382780983114,0.1658343931292086,False,False,False,False,False,True,False
0,0,1,0,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.8613786057657244,False,True,False,False,True,False,False
0,1,0,0,1.5729808767233588,1,1,0,1,0,0,1,1,1,1.1595456961969886,2.061371830350777,True,False,False,False,True,False,False
1,0,0,0,-1.0331224013585834,1,0,0,1,0,0,1,1,1,0.9800716201790471,-0.7120701556845956,True,False,False,False,False,True,False
0,0,0,0,-0.21871512695797646,1,0,0,0,0,0,0,0,1,-1.5009913010689746,-0.7596837462855706,False,True,False,True,False,False,True
0,0,1,0,0.3106496014024181,1,0,0,0,0,0,0,0,0,-1.517609271070636,-0.6630217559092751,False,True,False,True,False,False,True
0,1,0,0,-1.2774445836787656,1,0,0,1,0,0,0,1,1,0.7058751151516368,-0.9694528475748915,True,False,False,False,False,True,False
1,0,1,0,1.3286586944031769,1,1,0,1,0,0,1,0,1,0.9003053641710731,1.6153448430149864,True,False,False,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,0.5430190091353566,-0.9716160983300587,True,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6867107709875744,-0.9879508489303005,False,False,False,False,False,True,False
0,0,1,0,-1.1960038562387048,1,0,0,0,0,0,0,0,1,-1.491020519067978,-0.9872224073494789,False,True,False,False,False,False,True
0,1,1,0,-0.13727439951791576,1,1,0,0,1,0,1,1,1,1.1396041321949948,0.29620336210897585,True,False,False,False,False,False,False
1,0,0,0,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.8729453751096794,False,True,True,False,False,False,True
0,0,1,1,1.5322605130033284,1,1,1,1,1,1,1,0,0,0.4964886931307054,1.5281305192020738,False,False,False,True,False,False,False
0,1,1,0,-0.2594354906780068,1,1,0,1,1,0,0,1,1,0.966777244177718,0.04398598324632412,True,False,False,False,False,True,False
1,0,0,0,0.10704778280226633,1,1,1,1,1,1,0,0,1,1.0631614701873533,0.4951120616478658,True,False,False,False,False,False,True
1,0,1,1,1.4508197855632678,1,0,0,0,1,1,1,1,1,0.2721460981082788,1.179339445912317,False,False,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.33695618111475767,-0.974353272754964,True,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.998480140871267,False,True,False,False,False,False,True
1,0,1,1,1.4915401492832983,1,1,0,0,1,0,0,0,1,0.47987072312904416,1.385687079170506,True,False,False,True,True,False,False
0,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9706448428889631,False,True,False,False,False,False,True
1,0,0,0,-0.055833672077855064,1,0,1,1,1,1,1,0,1,0.25552812810661757,-0.055479403516769714,False,False,False,False,False,False,False
1,1,1,0,1.0436161483629645,1,1,1,1,1,0,1,1,1,1.465316344227555,1.7682734270129252,True,False,True,False,False,True,False
0,0,1,1,1.3286586944031769,1,1,1,1,1,1,1,1,0,0.8903345821700764,1.6255430251464884,False,False,False,True,False,False,False
0,0,1,1,0.758573602322752,1,0,1,1,0,1,0,1,1,0.1657910900976468,0.5653514892289053,False,False,True,False,True,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.517609271070636,-0.9989878425791124,False,True,False,False,False,False,True
1,0,1,0,-0.7073594915983407,1,1,0,0,1,0,1,1,1,1.2077378092018058,-0.3434124938269772,True,False,False,False,False,True,False
0,0,1,1,0.7992939660427822,1,0,0,0,1,0,0,0,1,-0.4590445819648154,0.14512899304403726,False,False,True,False,False,False,False
1,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.3165318340505352,-0.9963168901160998,False,False,False,False,False,True,False
1,0,0,1,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.9816818365377751,False,True,False,False,False,False,True
0,1,0,0,-0.7888002190384014,1,0,0,1,1,0,0,0,1,-0.3310862129520241,-0.6845659675117561,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.17576187209864347,-0.9764944495228335,True,False,False,False,False,True,False
0,1,0,0,-1.1145631287986442,1,0,0,0,1,0,1,0,1,0.6676537841478158,-0.8239631972962517,True,False,False,False,False,False,True
0,0,0,0,-0.30015585439803716,1,0,1,0,0,1,1,1,1,0.37850110611891075,-0.12757304603080968,False,False,False,False,True,False,False
0,0,0,0,1.4915401492832983,1,1,0,1,1,1,1,1,1,1.5201556452330371,2.2840100662346123,True,False,False,True,False,False,False
1,0,0,0,-1.1552834925186746,1,1,0,0,0,1,0,1,0,0.02620014208369237,-0.9027011099868765,False,False,False,False,False,False,True
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4744025490663168,-0.9795406597699057,False,True,False,False,False,False,True
1,0,0,0,-1.1145631287986442,0,0,0,0,0,0,0,0,0,-1.3447823830533592,-0.9631838351823664,False,False,False,False,False,False,True
1,0,0,0,-1.1552834925186746,1,1,1,0,0,0,0,0,1,0.5097830691320341,-0.8590166891248786,True,False,False,False,False,True,False
1,1,0,0,-0.6666391278783103,1,0,0,0,0,0,0,1,1,0.464914550127549,-0.469587405220196,True,False,False,False,False,True,False
0,0,0,1,0.7178532386027215,1,0,1,0,1,1,1,0,1,0.2006888271011353,0.5281126726578137,False,False,True,False,True,False,False
1,0,1,1,-0.6666391278783103,1,0,1,1,0,0,0,0,1,-0.29618847594853537,-0.6287187796487674,False,False,True,False,False,False,True
0,0,1,1,0.6771328748826912,1,1,0,0,0,0,1,1,1,1.0182929511828682,1.0295453681106403,True,False,False,False,False,False,False
1,0,0,1,-0.38159658183809786,1,0,0,1,0,1,0,0,0,-0.35268957395418365,-0.42800001315147235,False,False,False,False,False,True,False
0,0,1,0,0.5956921474426305,1,1,0,0,1,0,1,1,1,1.1877962451998125,1.070669206446114,True,False,False,False,False,True,False
0,0,0,0,-0.4223169455581282,1,0,1,0,0,0,0,0,1,-0.5305018529719588,-0.5418355656453194,False,False,False,False,True,False,False
0,0,1,1,1.2879383306831464,1,1,1,1,1,1,1,1,0,1.614878074242506,2.1812777293514705,True,False,True,False,False,True,False
1,0,1,1,-0.5037576729981889,1,0,0,0,1,0,0,0,1,-0.5039131009693008,-0.592517440480664,False,False,False,False,False,True,False
1,0,1,1,0.758573602322752,1,1,0,1,0,1,0,0,0,0.6460504231456565,0.8908324319323713,True,False,True,False,False,False,False
0,0,0,0,-0.748079855318371,1,0,0,0,0,0,0,0,1,0.2073360151017999,-0.603907617926238,True,False,False,False,True,False,False
0,0,0,0,0.758573602322752,0,0,0,1,1,0,1,1,1,-0.2779087089467081,0.285453330295033,False,False,True,False,True,False,False
1,0,1,0,0.3106496014024181,1,0,0,1,0,0,0,0,1,-0.4856333339674735,-0.09863404868362463,False,False,False,False,False,False,True
0,0,1,1,-1.1552834925186746,1,1,0,1,0,0,1,1,1,1.1030445981913404,-0.8376711434080762,True,False,False,False,False,True,False
1,0,0,0,-1.2367242199587352,0,0,0,0,1,0,1,1,1,-0.5155456799704636,-0.9675324106799983,False,False,False,False,False,True,False
0,0,1,0,0.9214550572028734,1,1,0,1,0,0,0,0,1,0.43167861012422654,0.8761090824048559,True,False,False,False,True,False,False
1,0,1,0,1.2064976032430856,1,0,0,1,1,1,0,0,1,-0.15327393393424887,0.6495416767820432,False,False,False,True,True,False,False
1,0,0,0,-1.2367242199587352,1,0,1,0,0,1,0,0,1,-0.3427187919531868,-0.9688789239051532,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,0,0,0,1,1,0,0,0,-0.3227772279511935,-0.9831166457121207,False,False,False,False,False,False,True
0,1,0,0,-0.8702409464784621,1,0,0,0,0,0,1,1,0,0.82884809316393,-0.5448817758923914,True,False,False,False,False,False,False
0,0,0,0,-1.1145631287986442,1,1,0,0,1,1,0,0,1,0.5978583101408388,-0.8229919418551562,True,False,False,False,False,True,False
0,0,0,0,-0.748079855318371,1,0,0,0,0,1,1,1,1,0.16246749609731476,-0.6006406678061896,False,False,False,False,False,True,False
1,0,1,0,1.5322605130033284,1,1,0,1,1,1,0,1,1,1.1279715531938321,2.0206453237866606,True,False,False,True,False,False,False
0,0,1,0,1.5729808767233588,1,1,0,0,0,0,0,0,0,-1.3215172250510334,-0.23350611107210728,False,True,False,True,False,False,False
0,1,0,0,0.6771328748826912,1,0,0,0,0,0,0,0,0,-0.6966815529885713,-0.07764168676358413,False,False,False,False,False,False,True
1,0,1,0,-0.3408762181180675,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.7717140693627756,False,True,True,False,False,False,True
1,0,0,0,0.35136996512244845,1,1,0,0,1,0,0,1,0,0.00792037508186511,0.11031831507568424,False,False,True,False,False,False,True
0,0,0,0,-0.7888002190384014,0,0,0,1,0,0,0,0,0,-1.1835880740372453,-0.8497456144598765,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6518130339840859,-0.9874872951970503,False,False,False,False,False,False,True
0,1,0,0,0.880734693482843,1,1,0,1,0,1,1,0,0,0.2438955491054544,0.7081922610318303,False,False,True,False,False,False,True
1,0,1,1,-1.0331224013585834,1,0,0,0,0,0,0,0,1,0.1724382780983114,-0.7736565802449666,True,False,False,False,False,False,False
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,0,0,0,0.2438955491054544,1.207329261805704,False,False,False,True,True,False,False
0,1,0,0,-0.1779947632379461,1,1,0,1,1,0,1,1,1,1.3755793062185846,0.3843447933883885,True,False,False,False,False,True,False
0,0,0,0,-1.1145631287986442,0,0,0,1,0,0,1,1,1,-0.4590445819648154,-0.9061446520053058,False,False,False,False,True,False,False
1,0,0,0,-0.9109613101984924,1,1,0,0,0,0,1,0,1,0.7075369121518029,-0.6391818496278412,True,False,False,False,False,False,False
1,1,1,1,1.5729808767233588,1,0,1,1,1,0,0,0,1,0.7291402731539627,1.720637762424653,True,False,True,False,False,False,False
0,0,0,0,1.4508197855632678,0,0,1,0,1,1,0,0,0,-0.8595376590048512,0.19305161946717883,False,False,False,True,False,False,True
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-0.6385186579827569,-0.9701592151684154,False,False,False,False,False,True,False
0,1,1,0,0.880734693482843,1,1,1,1,1,1,1,1,1,1.6896589392499817,1.8317582144808917,True,False,True,False,False,False,False
1,0,1,1,-0.7073594915983407,1,1,0,0,1,1,0,0,1,-0.1698919039359101,-0.6246130180114093,False,False,False,False,False,False,False
0,0,0,0,-1.1960038562387048,0,0,0,1,0,0,0,0,0,-1.181926277037079,-0.9639343507504855,False,False,False,False,False,False,True
1,1,1,0,1.3286586944031769,1,1,1,1,0,0,1,0,1,0.9285559131738974,1.6275076100159769,True,False,False,True,True,False,False
0,0,1,1,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.8591049850740691,False,True,True,False,True,False,False
0,0,0,0,-0.0965540357978854,1,0,0,0,0,1,1,1,1,0.9850570111795457,0.15724761207043275,True,False,True,False,False,False,False
0,0,0,0,1.5322605130033284,1,1,0,0,0,0,0,0,0,-1.286619488047545,-0.1878571053406208,False,True,True,False,True,False,False
0,0,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.827759923111443,False,True,False,True,False,False,True
0,0,0,0,-1.1552834925186746,0,0,0,0,0,0,0,0,1,-1.3397969920528607,-0.9691879597273201,False,False,False,False,False,True,False
0,0,0,0,1.247217966963116,1,1,1,1,1,1,0,1,1,0.5164302571326987,1.1979257432169166,False,False,False,True,True,False,False
1,0,0,0,-1.0738427650786138,1,0,0,1,0,0,1,0,1,0.6676537841478158,-0.7763054587206815,True,False,False,False,False,True,False
0,1,1,1,-0.1779947632379461,0,0,0,1,0,0,0,1,1,-0.8528904710041867,-0.5232934163153152,False,False,True,False,False,True,False
0,0,1,0,-0.5037576729981889,1,0,0,0,0,0,0,0,1,-1.4876969250676457,-0.8235658655248944,False,True,True,False,False,False,True
1,0,0,0,-1.1960038562387048,1,0,1,0,0,1,1,0,1,-0.012021188920128179,-0.921044593431202,False,False,False,False,True,False,False
1,0,0,0,-0.8295205827584317,1,0,0,0,0,1,0,0,0,-0.4823097399671412,-0.7452915065675197,False,False,False,False,False,False,False
1,0,0,0,-1.1145631287986442,0,0,1,0,1,1,0,0,0,-0.8229781250011965,-0.9087714564937232,False,False,False,False,False,False,True
